tfm_id,tfm_desc,site_desc,longitude,latitude,tfm_typ_de,movement_t,declared_r,local_road,aadt_all_vehicles,aadt_truck,percent_trucks,last_year
11415,BOUNDARY RD N BD N OF BELLARINE HWY,BOUNDARY RD N OF BELLARINE HWY,144.3845663638604,-38.168413196639655,INTERSECTION,All Moves,BELMONT-NEWCOMB ROAD,BOUNDARY ROAD,3500,90,0.03,1997
10922,FORREST RD E BD E of FITZGERALD RD,FORREST RD E OF FITZGERALD RD,144.79204050265307,-37.781685901636195,INTERSECTION,All Moves,Missing Data,FORREST STREET,2800,120,0.04,1997
6597,WATERDALE RD 50M AFTER LILLIMUR AVE,WATERDALE RD 50M AFTER LILLIMUR AVE,145.0496276876661,-37.73165300297577,INTERSECTION,Scheduled PubTpt Bus flow,WATERDALE ROAD,WATERDALE ROAD,0,0,0.0,0
22853,MURRAY VALLEY HWY W BD E OF GOULBURN VALLEY HWY,ROCKLIFFS RD LEFT TURN TO MURRAY VALLEY HWY,145.4378393946216,-35.9254608460152,INTERSECTION,All Moves,GOULBURN VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,0,0,0.0,0
7360,NORTH RD E OF GLEN ORME AV,GLEN ORME AV & NORTH RD,145.03699501555013,-37.90355736521681,INTERSECTION,All Moves,NORTH ROAD HIGHWAY,NORTH ROAD,0,0,0.0,0
22655,EFWY/BURKE RD EAST INBOUND,SVO_Map_LTD:39||SITE DESC: EFWY/CHANDLER HWY EAST,145.06330860203948,-37.78482388489886,INTERSECTION,All Moves,EASTERN FREEWAY,EASTERN FREEWAY,66000,0,0.0,2014
10690,NEPEAN HWY NE of HUMPHRIES RD,HUMPHRIES RD & NEPEAN HWY & OLD MORNINGTON RD,145.10162431245067,-38.16598459547435,INTERSECTION,All Moves,NEPEAN HIGHWAY,NEPEAN HIGHWAY,15000,0,0.0,1988
26967,ALBERT ST E of SHANNON AVE,ALBERT ST & SHANNON AVE,144.33810380491096,-38.13957528614811,INTERSECTION,All Moves,Missing Data,ALBERT STREET,1100,40,0.04,1992
21113,POINT NEPEAN RD W BD W OF ROMNEY AV,POINT NEPEAN RD W OF ROMNEY AV,144.84439620351887,-38.37030569928287,INTERSECTION,All Moves,POINT NEPEAN ROAD,POINT NEPEAN ROAD,9300,0,0.0,1999
7215,BULLEEN RD NE BD BTWN DONCASTER RD & LEONIS AVE,BULLEEN RD NBTWN DONCASTER RD & LEONIS AVE,145.0711324755225,-37.79193428643205,INTERSECTION,Scheduled PubTpt Bus flow,BULLEEN ROAD,BULLEEN ROAD,0,0,0.0,0
27716,SOUTH RD E of HAMPTON ST,HAMPTON ST & SOUTH RD,145.0062842037947,-37.92958528447689,INTERSECTION,All Moves,SOUTH ROAD,SOUTH ROAD,10000,0,0.0,1989
26309,GRANT ST SWBD NE OF STURT ST,GRANT ST & STURT ST & WEST GATE FWY,144.96690078933253,-37.82612167743807,INTERSECTION,All Moves,Missing Data,GRANT STREET,6100,170,0.03,1993
27668,EDITHVALE RD NE OF STATION ST,NEPEAN HWY/EDITHVALE RD/STATION ST,145.10959978228095,-38.038364561125995,INTERSECTION,All Moves,SPRINGVALE ROAD,EDITHVALE ROAD,4200,0,0.0,2012
23502,MIDDLEBOROUGH_RD N of EASTERN_FWY E BD RAMPS,EASTERN FWY/MIDDLEBOROUGH RD/WETHERBY RD,145.14220463998475,-37.79750540215269,INTERSECTION,All Moves,DONCASTER-MORDIALLOC ROAD,MIDDLEBOROUGH ROAD,12000,0,0.0,1998
9639,SPRINGVALE ROAD NO of HIGH STREET ROAD,HIGH STREET RD & SPRINGVALE RD,145.16693486463333,-37.87384409111698,INTERSECTION,All Moves,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,26000,1700,0.06,1988
9851,GREENSBOROUGH HWY N of GRIMSHAW ST,GREENSBOROUGH HWY & GRIMSHAW ST,145.09010705060683,-37.70258218018237,INTERSECTION,All Moves,GREENSBOROUGH HIGHWAY,GREENSBOROUGH HIGHWAY,14000,660,0.04,1994
24359,BEACH RD SB BTW NEW ST & ORLANDO ST,BEACH RD BTW NEW ST & ORLANDO ST,144.99433241486904,-37.93325408902795,MIDBLOCK,All Moves,BEACH ROAD,BEACH ROAD,12000,0,0.0,2014
6133,BAY ST 70M BEFORE GRAHAM ST,BAY ST 70M BEFORE GRAHAM ST,144.94139195813278,-37.83962057591694,INTERSECTION,Scheduled PubTpt Bus flow,BAY STREET,BAY STREET,0,0,0.0,0
26981,HOLDEN ST E of ST GEORGES RD,HOLDEN ST & ST GEORGES RD,144.98755170516165,-37.78008618468932,INTERSECTION,All Moves,Missing Data,HOLDEN STREET,3900,0,0.0,1994
27795,EASTERN FWY OFFRAMP E of HODDLE ST,EASTERN FWY & HODDLE ST,144.99436580534675,-37.795879753124616,INTERSECTION,Off Ramp,2830R 2080B,EASTERN IN-HODDLE RAMP OF,19000,530,0.03,1994
6001,WARRIGAL RD S BD BTW NORTH RD & BIRDWOOD ST,WARRIGAL RD BTW NORTH RD & BIRDWOOD ST,145.08387449602253,-37.91675459530154,MIDBLOCK,All Moves,WARRIGAL HIGHWAY,WARRIGAL ROAD,0,0,0.0,0
28196,MELBOURNE WATER AC E BD E of PLENTY RD,PLENTY RD N OF MC KIMMIES RD,145.06926747908395,-37.67961972105003,INTERSECTION,All Moves,MAIN WHITTLESEA ROAD,PLENTY ROAD,20,0,0.05,1993
26318,FULLARTON RD E BD E of KEILOR PARK DR,KEILOR PARK DR N OF FULLARTON RD,144.85022739795886,-37.72462478519515,INTERSECTION,All Moves,Missing Data,FULLARTON ROAD,2700,210,0.08,1997
6145,ALBERT ST 50M AFTER MALPAS ST,ALBERT ST 50M AFTER MALPAS ST,145.0244283534272,-37.73421290293493,INTERSECTION,Scheduled PubTpt Bus flow,PLENTY VALLEY HIGHWAY,ALBERT STREET,0,0,0.0,0
28156,MURRAY VALLEY HWY E of GOULBURN VALLEY HW,GOULBURN VALLEY HW & MURRAY VALLEY HWY,145.43291780415657,-35.92545553185245,INTERSECTION,All Moves,GOULBURN VALLEY HIGHWAY,MURRAY VALLEY HIGHWAY,0,0,0.0,1996
27849,S.E.ARTERIAL SE OF BURKE RD,BURKE RD & S.E. ARTERIAL (GENERATED),145.05271322829364,-37.852245445371175,INTERSECTION,All Moves,MONASH FREEWAY,MONASH FREEWAY,45000,4200,0.09,1995
7218,GLEN HUNTLY RD W BD BTWN ST KILDA ST & BROADWAY,GLEN HUNTLY RD BTWN ST KILDA ST & BROADWAY,144.98696821514488,-37.88269705630662,INTERSECTION,Scheduled PubTpt Bus flow,GLENHUNTLY ROAD,GLEN HUNTLY ROAD,0,0,0.0,0
10657,HIGH_ST N OF SLADEN_ST,SOUTH GIPPSLAND HWY/SLADEN ST/HIGH ST,145.28290281879183,-38.112423498982096,INTERSECTION,All Moves,SOUTH GIPPSLAND HIGHWAY,SOUTH GIPPSLAND HIGHWAY,13000,0,0.0,2015
9582,CHESTERVILLE RD N OF ARGUS ST,CHESTERVILLE RD/ARGUS ST/TENNYSON ST,145.05711831912092,-37.957763300814534,INTERSECTION,All Moves,CHESTERVILLE ROAD,CHESTERVILLE ROAD,10000,0,0.0,2016
7467,MILNE RD 15M BEFORE JOSEPH CT,MILNE RD 15M BEFORE JOSEPH CT,145.2297477027174,-37.78399057063913,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,MILNE ROAD,0,0,0.0,0
24271,SPRINGFIELD RD NE OF SPRINGVALE RD,SPRINGVALE RD/SPRINGFIELD RD,145.17718564939773,-37.813060732044605,INTERSECTION,All Moves,Missing Data,SPRINGFIELD ROAD,0,0,0.0,2015
27701,MORN. PENIN. FWY NEBD SW OF NEPEAN HWY,MORN. PENIN. FWY SSW OF NEPEAN HWY,145.02810589591763,-38.30339848759207,UNDEFINED,All Moves,MORNINGTON PENINSULA FREEWAY,MORNINGTON PENINSULA FREEWAY,8800,0,0.0,1993
6365,HAMMOND RD AT BROOKS DR,HAMMOND RD AT BROOKS DR,145.20407271901053,-38.02198250080114,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,HAMMOND ROAD,0,0,0.0,0
26659,CARROLL CR E BD E OF TOORONGA RD,TOORONGA RD N OF CARROLL CR,145.0453798255616,-37.85094095133389,INTERSECTION,All Moves,Missing Data,CARROLL CRESCENT,2000,120,0.06,1997
28147,DOHERTYS RD E BD E of FITZGERALD RD,FITZGERALD RD N OF DOHERTYS RD,144.7863237013515,-37.82812157580236,INTERSECTION,All Moves,DOHERTYS ROAD,DOHERTYS ROAD,5300,730,0.14,1991
6152,PUNT RD S BD BTWN ALEXANDRA AV & DOMAIN RD,PUNT RD BTWN ALEXANDRA AV & DOMAIN RD,144.98735981543007,-37.83426169768196,INTERSECTION,Scheduled PubTpt Bus flow,HODDLE HIGHWAY,PUNT ROAD,0,0,0.0,0
11688,CHADSTONE RD N of PRINCES HWY,CHADSTONE RD & POATH RD & PRINCES HWY,145.07833979940736,-37.88626199839798,INTERSECTION,All Moves,Missing Data,CHADSTONE ROAD,7000,90,0.01,1997
28226,COOPER ST W BD E OF DUFFY ST,COOPER ST E OF DUFFY ST,145.02206680414164,-37.65178498714218,INTERSECTION,All Moves,COOPER STREET,COOPER STREET,12000,0,0.0,1995
19587,SCORESBY RD N OF POWER RD,SCORESBY RD/POWER RD/STATION ST,145.2703765550369,-37.84300668841057,INTERSECTION,All Moves,CROYDON-SCORESBY ROAD,SCORESBY ROAD,0,0,0.0,0
7632,FURLONG RD E of ST ALBANS RD,FURLONG RD & ST ALBANS RD,144.8125454155308,-37.76043042450712,INTERSECTION,All Moves,FURLONG ROAD,FURLONG ROAD,7300,360,0.05,1997
5790,KILBY RD AT PAGE AVE,KILBY RD AT PAGE AVE,145.04572239882555,-37.79138878204856,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,KILBY ROAD,0,0,0.0,0
9893,NICHOLSON ST N OF BRUNSWICK RD,BRUNSWICK RD/NICHOLSON ST/HOLDEN ST,144.97834422559552,-37.778513402531345,INTERSECTION,All Moves,NICHOLSON STREET,NICHOLSON STREET,10000,0,0.0,2016
29382,SPRINGVALE RD S BD S OF HAROLD RD,SPRINGVALE RD S OF HAROLD RD,145.1475735331887,-37.975452701229344,INTERSECTION,All Moves,STATE (BELL/SPRINGVALE) HIGHWAY,SPRINGVALE ROAD,14000,0,0.0,1995
9091,BURKE RD N OF TOORAK RD,BURKE RD/TOORAK RD,145.05405078918798,-37.84532110268213,INTERSECTION,All Moves,BURKE ROAD,BURKE ROAD,12000,0,0.0,2016
20101,BANKSIA ST E OF LOWER HEIDELBERG RD,BANKSIA ST/LOWER HEIDELBERG RD,145.0692849150431,-37.75975882738515,INTERSECTION,All Moves,STATE (BELL/SPRINGVALE) HIGHWAY,BANKSIA STREET,0,0,0.0,0
22213,BEACH RD W bd btwn Charman Road and Sea Pde,SITE_NO: 4||SITE DESC: BEACH RD BTWN CHARMAN ROAD AND SEA PDE,145.0650382382128,-37.991692964566845,INTERSECTION,All Moves,BEACH ROAD,BEACH ROAD,0,0,0.0,0
20552,SWAN STREET W Bd btwn COPPIN STREET AND BURNLEY STREET,SITE_NO: 78||SITE DESC: SWAN STREET BTWN COPPIN STREET AND BURNLEY STREET,145.0070645123694,-37.82668464432382,INTERSECTION,All Moves,SWAN STREET,SWAN STREET,0,0,0.0,0
9613,GLENFERRIE RD N of MONARO RD,GLENFERRIE RD & MONARO RD,145.03201839509973,-37.84110249524054,INTERSECTION,All Moves,GLENFERRIE ROAD,GLENFERRIE ROAD,10000,0,0.0,1987
7652,RESERVOIR RD NE OF BENDIGO-REDESDALE RD,BENDIGO-REDESDALE RD & RESERVOIR RD,144.3090003356579,-36.77485884608653,INTERSECTION,All Moves,STRATHDALE-WHITE HILLS ROAD,RESERVOIR ROAD,1900,60,0.03,1997
26927,CLARENDON ST SE of YORK ST,CLARENDON ST & YORK ST,144.95954852362792,-37.830786788317056,INTERSECTION,All Moves,CLARENDON STREET,CLARENDON STREET,11000,410,0.04,1987
20595,PLENTY RD NE OF MAIN DR,PLENTY RD/MAIN DR,145.0460983235641,-37.712880082622625,INTERSECTION,All Moves,PLENTY VALLEY HIGHWAY,PLENTY ROAD,0,0,0.0,0
28278,PUNT RD N BD S OF SWAN ST,PUNT RD S OF SWAN ST,144.9887784782709,-37.824953200584154,INTERSECTION,All Moves,HODDLE HIGHWAY,PUNT ROAD,46000,1200,0.03,1997
7220,PUNT RD 10M BEFORE SWAN ST,PUNT RD 10M BEFORE SWAN ST,144.98880711255575,-37.82481039472419,INTERSECTION,Scheduled PubTpt Bus flow,HODDLE HIGHWAY,PUNT ROAD,0,0,0.0,0
9604,PARK ST NE of CECIL ST,CECIL ST & PARK ST,144.9591172090661,-37.83593769644596,INTERSECTION,All Moves,Missing Data,CECIL STREET,9000,0,0.0,1987
26855,VICTORIA ST S OF KING ST,KING STREET & VICTORIA STREET,145.14612245025197,-37.77355179777063,INTERSECTION,All Moves,DONCASTER-MORDIALLOC ROAD,VICTORIA STREET,5700,200,0.04,1998
27816,BELMORE RD E OF BALWYN RD,BALWYN RD & BELMORE RD,145.08350529976187,-37.80353770961768,INTERSECTION,All Moves,BELMORE ROAD,BELMORE ROAD,8900,290,0.03,1998
6890,GLEN HUNTLY RD AT NEPEAN HWY,GLEN HUNTLY RD AT NEPEAN HWY,144.99637539634284,-37.88377889969186,INTERSECTION,Scheduled PubTpt Bus flow,GLENHUNTLY ROAD,GLEN HUNTLY ROAD,0,0,0.0,0
24582,SUNSHINE AVE SE of ODESSA AVE,ODDESSA AVE & SUNSHINE AVE,144.8119043182361,-37.72606868228538,INTERSECTION,All Moves,SUNSHINE AVENUE,SUNSHINE AVENUE,2500,0,0.0,1987
25199,BROADMEADOWS RD E of MICKLEHAM RD,BROADMEADOWS RD & MICKLEHAM RD,144.88410768569895,-37.68158910335958,INTERSECTION,All Moves,MICKLEHAM ROAD,BROADMEADOWS ROAD DV,17000,0,0.0,1989
6621,CEMETERY EXIT NE OF PRINCES HWY,PRINCES HWY/CORRIGAN RD/CEMETERY EXIT,145.17270408173877,-37.94759191570698,INTERSECTION,Left Missing,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,1000,0,0.0,2012
27643,EASTERN FWY E BD W OF YARRA BEND RD,EASTERN FWY W OF YARRA BEND RD,145.0044532702867,-37.79423713284607,INTERSECTION,All Moves,EASTERN FREEWAY,EASTERN FREEWAY,0,0,0.0,0
22600,HAPPY VALLEY RD W BD 1.2K E OF GREAT ALPINE RD @ 0.8K FROM GREAT ALPINE RD,HAPPY VALLEY RD 1.2K E OF GREAT ALPINE RD @ 0.8K FROM GREAT ALPINE RD,146.77283558844675,-36.58740838521732,MIDBLOCK,All Moves,HAPPY VALLEY ROAD,HAPPY VALLEY ROAD,350,30,0.11,2014
5795,PARA RD AT PATERSON CRES,PARA RD AT PATERSON CRES,145.109825868326,-37.70667277011032,INTERSECTION,Scheduled PubTpt Bus flow,PARA ROAD,PARA ROAD,0,0,0.0,0
6262,RUSSELL ST NW BD NW OF LATROBE ST,RUSSELL ST NNW OF LATROBE ST,144.9658713391376,-37.80797139092878,INTERSECTION,All Moves,Missing Data,RUSSELL STREET,10000,470,0.05,2011
12722,PUNT RD N OF UNION ST,PUNT RD/UNION ST,144.9837540937541,-37.853223697863115,INTERSECTION,All Moves,HODDLE HIGHWAY,PUNT ROAD,17000,0,0.0,2016
7122,NICHOLSON ST N OF VICTORIA ST,NICHOLSON ST & VICTORIA ST,144.97972270560336,-37.77042330376064,INTERSECTION,All Moves,NICHOLSON STREET,NICHOLSON STREET,0,0,0.0,0
7657,PRINCES HWY N OF MACARTHUR ST,MACARTHUR ST SALE & PRINCES HWY,147.0681695433756,-38.10469043559052,INTERSECTION,All Moves,PRINCES HIGHWAY EAST,YORK STREET,6700,290,0.04,1998
7030,BARKLY ST 30M AFTER INKERMAN ST,BARKLY ST 30M AFTER INKERMAN ST,144.98181084545465,-37.86391958881445,INTERSECTION,Scheduled PubTpt Bus flow,HODDLE MAIN ROAD,BARKLY STREET,0,0,0.0,0
6184,MELROSE DR NW OF APAC DR,MELROSE DR/APAC DR,144.8609160403647,-37.680242170074365,INTERSECTION,All Moves,Missing Data,MELROSE DRIVE ALT,0,0,0.0,0
14076,WARRANDYTE RD N OF WONGA RD,WARRANDYTE RD/WONGA RD,145.23477778780284,-37.798959798537,INTERSECTION,All Moves,RINGWOOD-WARRANDYTE ROAD,WARRANDYTE ROAD,9300,0,0.0,2008
12982,GREENSBOROUGH RD N OF ERSKINE RD,GREENSBOROUGH RD/ERSKINE RD,145.0796185226504,-37.7288626008149,INTERSECTION,All Moves,GREENSBOROUGH HIGHWAY,GREENSBOROUGH ROAD,25000,0,0.0,2002
24048,GOULBURN VALLEY HWY NEBD THRU MVMNT TO KATAMATITE-SHEPPARTON RD,GOULBURN VALLEY HWY LEFT TURN TO KATAMATITE-SHEPPARTON RD,145.43181655248122,-36.27646850307122,INTERSECTION,Incomplete Through,GOULBURN VALLEY HIGHWAY,GOULBURN VALLEY HIGHWAY,0,0,0.0,0
5818,NAVIGATION DR N OF COLLINS ST,COLLINS ST/NAVIGATION DR,144.94634408049893,-37.821332645707905,INTERSECTION,All Moves,Missing Data,COLLINS STREET,0,0,0.0,0
11482,PLENTY RD N BD BTWN METROPOLITAN RING RD & MCKIMMIES RD,PLENTY RD BTWN METROPOLITAN RING RD & MCKIMMIES RD,145.069208688106,-37.68137087817363,INTERSECTION,Scheduled PubTpt Bus flow,MAIN WHITTLESEA ROAD,PLENTY ROAD,0,0,0.0,0
7226,PUNT R S BD BTWN TOORAK RD & COMMERCIAL RD,PUNT R BTWN TOORAK RD & COMMERCIAL RD,144.98550936776073,-37.84331449623519,INTERSECTION,Scheduled PubTpt Bus flow,HODDLE HIGHWAY,PUNT ROAD,0,0,0.0,0
5999,NEWCASTLE ST N BD BTW WALTON AVE & BELL ST,NEWCASTLE ST BTW WALTON AVE & BELL ST,145.01146360512547,-37.74999229641018,MIDBLOCK,All Moves,Missing Data,NEWCASTLE STREET,2000,50,0.03,2013
8877,BURKE RD N of PLEASANT RD,BURKE RD & PLEASANT RD & SEYMOUR GV,145.05559277897635,-37.837233399835405,INTERSECTION,All Moves,BURKE ROAD,BURKE ROAD,8100,250,0.03,1985
14865,CHARLES GRIMES BRIDGE LEFT TURN TO LORIMER ST OD:12,CHARLES GRIMES BRIDGE LEFT TURN TO LORIMER ST OD:12,144.94803516863584,-37.824210178377335,INTERSECTION,Incomplete Through,DOCKLANDS HIGHWAY,WURUNDJERI WAY,320,40,0.14,1993
6490,VICTORIA RD 35M BEFORE BASTINGS ST,VICTORIA RD 35M BEFORE BASTINGS ST,145.01081057015395,-37.775778803003,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,VICTORIA ROAD,0,0,0.0,0
10661,CHESTERVILLE RD N OF SOUTH RD,SOUTH RD/CHESTERVILLE RD,145.06130578777703,-37.936606896968755,INTERSECTION,All Moves,CHESTERVILLE ROAD,CHESTERVILLE ROAD,4300,0,0.0,2011
6833,HALLAM RD N OF SOMERVILLE RD DEPARTURE,HALLAM RD N OF SOMERVILLE RD DEPARTURE,145.26759355726347,-38.03351550730621,INTERSECTION,All Moves,HALLAM ROAD,HALLAM ROAD,0,0,0.0,0
22126,GROSVENOR RD N BD S OF TOORAK RD,GROSVENOR RD S OF TOORAK RD,145.05212562021183,-37.84672829480429,UNDEFINED,All Moves,Missing Data,GROSVENOR ROAD,320,0,0.0,1997
20376,CAPITAL AVE N OF HIGH ST RD,HIGH ST RD/CAPITAL AVENUE,145.1858818197649,-37.87591890185539,INTERSECTION,All Moves,Missing Data,CAPITAL AVENUE,0,0,0.0,0
6875,HEATHERTON RD 20M BEFORE PRINCES HWY,HEATHERTON RD 20M BEFORE PRINCES HWY,145.19264970370816,-37.967134921727336,INTERSECTION,Scheduled PubTpt Bus flow,HEATHERTON ROAD,HEATHERTON ROAD,0,0,0.0,0
12011,CHAPEL ST N OF HIGH ST,HIGH ST/CHAPEL ST,144.99341922750529,-37.85147420090168,INTERSECTION,All Moves,Missing Data,CHAPEL STREET,8600,0,0.0,2008
22259,GREAT ALPINE ROAD S BD BTWN BRIGHT-TAWONGA ROAD & MONARCH LANE,GREAT ALPINE ROAD BTWN BRIGHT-TAWONGA ROAD & MONARCH LANE,147.0573333251114,-36.81250217840515,MIDBLOCK,All Moves,GREAT ALPINE ROAD,GREAT ALPINE ROAD,530,50,0.11,2013
21541,HEIDELBERG RD E BD E OF QUEENS PDE,HEIDELBERG RD E OF QUEENS PDE,144.99257799198088,-37.78761748716412,UNDEFINED,All Moves,QUEENS PARADE,QUEENS PARADE,13000,0,0.0,1987
20506,NARRE WARREN - CRANBOURNE RD N OF KINGDOM DR,NARRE WARREN - CRANBOURNE RD/KINGDOM DR,145.29384000834068,-38.09264379508314,INTERSECTION,All Moves,CRANBOURNE-NARRE WARREN ROAD,NARRE WARREN ROAD,12000,0,0.0,2011
5911,ST LEONARDS RD N OF MAROONDAH HWY,MAROONDAH HWY / DON RD / ST LEONARDS RD,145.52369450236125,-37.64686509931658,INTERSECTION,All Moves,Missing Data,ST LEONARDS ROAD,0,0,0.0,0
11386,PLENTY RD N BD N of GRIMSHAW ST,PLENTY RD N OF GRIMSHAW ST,145.05851128797516,-37.699438953241206,INTERSECTION,All Moves,PLENTY VALLEY HIGHWAY,PLENTY ROAD,34000,1600,0.05,1993
8854,WARRIGAL RD N of NEPEAN HWY,BALCOMBE RD & NEPEAN HWY & WARRIGAL RD,145.07146780445248,-37.98157309974697,INTERSECTION,All Moves,WARRIGAL HIGHWAY,WARRIGAL ROAD,11000,0,0.0,1987
7361,HAWTHORN RD N OF NORTH RD,HAWTHORN RD & NORTH RD,145.02059946096747,-37.89413038578879,INTERSECTION,All Moves,HAWTHORN ROAD,HAWTHORN ROAD,0,0,0.0,0
7382,BURKE RD N of CANTERBURY RD,BURKE RD & CANTERBURY RD,145.05868986309048,-37.820882095194065,INTERSECTION,All Moves,BURKE ROAD,BURKE ROAD,14000,0,0.0,1993
19564,BOTTLESHOP ENTRANCE E OF SURFCOA ST HWY,SURFCOAST HWY/PIONEER RD,144.34038107929803,-38.20567445381832,INTERSECTION,All Moves,SURFCOAST HIGHWAY,SURF COAST HIGHWAY,0,0,0.0,0
6153,STATION ST N OF HIGH ST,HIGH ST/STATION ST,145.01575270338157,-37.6728976974507,INTERSECTION,All Moves,Missing Data,STATION STREET,1600,0,0.0,2013
7556,MIDDLEBOROUGH RD S OF CLARICE RD,MIDDLEBOROUGH RD NR CLARICE RD,145.1352591371194,-37.8362608005973,INTERSECTION,All Moves,DONCASTER-MORDIALLOC ROAD,MIDDLEBOROUGH ROAD,14000,0,0.0,1990
7127,SPRINGVALE RD NE of WELLS RD DEPARTURE,SPRINGVALE RD NE OF WELLS RD DEPARTURE,145.1321012576701,-38.02693027108111,INTERSECTION,All Moves,SPRINGVALE ROAD,SPRINGVALE ROAD,0,0,0.0,0
28201,MT DANDENONG RD SE of LIVERPOOL RD,LIVERPOOL RD & MT DANDENONG RD,145.3148427949186,-37.802695781492275,INTERSECTION,All Moves,MOUNT DANDENONG ROAD,MT DANDENONG ROAD,5600,170,0.03,1994
7618,BELMONT-CORIO M.R N of MORGAN ST,BELMONT-CORIO M.R & MORGAN ST,144.34715671937215,-38.09143910196287,INTERSECTION,All Moves,BELMONT-CORIO ROAD,THOMPSON ROAD,0,0,0.0,0
6174,SWANSTON ST N OF FARADAY ST,SWANSTON ST/FARADAY ST/MONASH RD,144.96461628153185,-37.79683901952378,INTERSECTION,All Moves,Missing Data,TIN ALLEY,0,0,0.0,0
7200,ORIEL RD 25M BEFORE BEATTY ST,ORIEL RD 25M BEFORE BEATTY ST,145.03745212192592,-37.758565099433696,INTERSECTION,Scheduled PubTpt Bus flow,ORIEL ROAD,ORIEL ROAD,0,0,0.0,0
21147,NARRE WARREN NORTH RD N OF PRINCES HWY,PRINCES HWY/NARRE WARREN-CRANBOURNE RD/NARRE WARREN NORTH RD,145.3068567953161,-38.02581749486897,INTERSECTION,Left Missing,NARRE WARREN NORTH ROAD,NARRE WARREN NORTH ROAD,8900,0,0.0,2003
7124,KATANDRA RD N OF NORTH RD DEPARTURE,KATANDRA RD N OF NORTH RD DEPARTURE,145.03979544688204,-37.90387298989197,INTERSECTION,All Moves,Missing Data,KATANDRA ROAD,0,0,0.0,0
22160,MALVERN RD LEFT TURN TO BURKE RD OD:41,BURKE RD LEFT TURN TO MALVERN RD OD:12,145.05418290190016,-37.85615879592842,INTERSECTION,Incomplete Through,MALVERN ROAD,MALVERN ROAD,3500,110,0.03,1996
11395,ASCOT VALE RD N of MARIBYRNONG RD,ASCOT VALE RD & MARIBYRNONG RD,144.92402603817385,-37.77198400155768,INTERSECTION,All Moves,ASCOT VALE ROAD,ASCOT VALE ROAD,11000,0,0.0,1995
5908,NEPEAN HWY N OF BENTONS RD,NEPEAN HWY/BENTONS,145.0377892713097,-38.23509076864298,INTERSECTION,All Moves,NEPEAN HIGHWAY,NEPEAN HIGHWAY,11000,0,0.0,2015
22086,MELBOURNE RD N OF MASON ST,MELBOURNE RD/MASON ST,144.88302643238447,-37.84164389980278,INTERSECTION,All Moves,WILLIAMSTOWN ROAD,MELBOURNE ROAD,13000,0,0.0,2005
6889,THOMPSONS RD 35M AFTER BARAK ST,THOMPSONS RD 35M AFTER BARAK ST,145.08679928266366,-37.77671748614604,INTERSECTION,Scheduled PubTpt Bus flow,THOMPSONS ROAD,THOMPSONS ROAD,0,0,0.0,0
7202,HEATHERTON RD 50M AFTER WATSON ST,HEATHERTON RD 50M AFTER WATSON ST,145.2075684132597,-37.96916682753123,INTERSECTION,Scheduled PubTpt Bus flow,HEATHERTON ROAD,HEATHERTON ROAD,0,0,0.0,0
28160,WESTALL RD S of CENTRE RD,CENTRE RD & WESTALL RD,145.141505993228,-37.93306629781838,INTERSECTION,All Moves,WESTALL ROAD,WESTALL ROAD,7900,1100,0.15,1990
24635,BURKE RD N BD S OF MALVERN RD,BURKE RD LEFT TURN TO MALVERN RD OD:12,145.05177177053227,-37.85702159188302,INTERSECTION,All Moves,BURKE ROAD,BURKE ROAD,9400,240,0.03,1996
7641,HUME HWY N of DONNYBROOK RD,DONNYBROOK RD & HUME HWY,144.9458212953893,-37.53932482608944,INTERSECTION,All Moves,HUME FREEWAY,HUME FREEWAY,8500,1200,0.15,1996
6974,MORELAND ST SW BD BTW FOOTSCRAY RD & WHITEHALL ST,MORELAND ST BTW FOOTSCRAY RD & WHITEHALL ST,144.9056237153905,-37.80555488365691,MIDBLOCK,Onramp Left Turn on,DOCKLANDS HIGHWAY,FOOTSCRAY ROAD,9900,2600,0.26,2013
5827,CARDINIA RD N OF DAMON ST,CARDINIA RD/DAMON ST,145.43721028955522,-38.06261497507369,INTERSECTION,All Moves,BEACONSFIELD-NAR NAR GOON ROAD,PRINCES HIGHWAY,0,0,0.0,0
6181,POINT COOK RD S OF CATHERINE RD,POINT COOK RD NR CATHERINE RD,144.75717719902403,-37.88080109704737,INTERSECTION,All Moves,POINT COOK ROAD,POINT COOK ROAD,0,0,0.0,0
28232,KOROROIT CREEK RD W BD W OF MILLERS RD,KOROROIT CREEK RD W OF MILLERS RD,144.84409479735197,-37.8498554005917,INTERSECTION,All Moves,KOROROIT CREEK ROAD,KOROROIT CREEK ROAD,8700,0,0.0,2003
6123,HOLDEN ST 30M AFTER ST GEORGES RD,HOLDEN ST 30M AFTER ST GEORGES RD,144.98710371127405,-37.78003742838256,INTERSECTION,Scheduled PubTpt Bus flow,Missing Data,HOLDEN STREET,0,0,0.0,0
